iCUSIP,iPERIOD_END,x14,x15
806857108,2014-03-31,0.0409533933772806,0.3369446761534253
806857108,2014-03-31,0.016376132833600995,0.3369446761534253
806857108,2014-03-31,0.014684200727169097,0.3369446761534253
806857108,2014-03-31,-0.0199952581068304,0.3369446761534253
806857108,2014-03-31,0.007944015924316788,0.3369446761534253
806857108,2014-03-31,-0.0161746215770094,0.3369446761534253
806857108,2014-03-31,0.014357586919316594,0.3369446761534253
806857108,2014-03-31,-0.010028631629259398,0.3369446761534253
806857108,2014-03-31,0.0012434709681369976,0.3369446761534253
806857108,2014-03-31,0.015599287264758704,0.3369446761534253
806857108,2014-03-31,-0.0182229315632177,0.3369446761534253
806857108,2014-03-31,-0.006009861684020401,0.3369446761534253
009158106,2014-03-31,-0.006255212266672201,-0.008912092977295628
009158106,2014-03-31,0.01261661428050069,-0.008912092977295628
009158106,2014-03-31,-0.04313091423031,-0.008912092977295628
009158106,2014-03-31,-0.047568944110803896,-0.008912092977295628
009158106,2014-03-31,0.0019606586834649,-0.008912092977295628
009158106,2014-03-31,-0.011740143409728301,-0.008912092977295628
009158106,2014-03-31,-0.0064391099756648945,-0.008912092977295628
009158106,2014-03-31,0.0021675864217070087,-0.008912092977295628
009158106,2014-03-31,-0.076330929679946,-0.008912092977295628
254687106,2014-03-31,-0.006255212266672201,0.0749213562076279
254687106,2014-03-31,-0.047568944110803896,0.0749213562076279
254687106,2014-03-31,0.0019606586834649,0.0749213562076279
254687106,2014-03-31,-0.0564178004086783,0.0749213562076279
254687106,2014-03-31,-0.011740143409728301,0.0749213562076279
254687106,2014-03-31,-0.04352695776901601,0.0749213562076279
254687106,2014-03-31,-0.026954096478706495,0.0749213562076279
254687106,2014-03-31,-0.027886184864280704,0.0749213562076279
254687106,2014-03-31,-0.0383483831418491,0.0749213562076279
254687106,2014-03-31,-0.09830528934460821,0.0749213562076279
254687106,2014-03-31,0.0021675864217070087,0.0749213562076279
254687106,2014-03-31,-0.0568813483757824,0.0749213562076279
254687106,2014-03-31,-0.0290502561132691,0.0749213562076279
254687106,2014-03-31,-0.013189993053504302,0.0749213562076279
254687106,2014-03-31,-0.076330929679946,0.0749213562076279
254687106,2014-03-31,-0.061567101225006596,0.0749213562076279
254687106,2014-03-31,-0.037855550545616595,0.0749213562076279
254687106,2014-03-31,0.0025327774257439956,0.0749213562076279
039483102,2014-03-31,-0.006255212266672201,-0.2876652217755236
039483102,2014-03-31,0.01261661428050069,-0.2876652217755236
039483102,2014-03-31,-0.027886184864280704,-0.2876652217755236
039483102,2014-03-31,0.0021675864217070087,-0.2876652217755236
039483102,2014-03-31,-0.0848489448537885,-0.2876652217755236
369604103,2014-03-31,-0.023034188908429704,0.6940488498746189
369604103,2014-03-31,0.0007478976700766027,0.6940488498746189
369604103,2014-03-31,-0.0194541226515509,0.6940488498746189
369604103,2014-03-31,-0.013529683159322597,0.6940488498746189
369604103,2014-03-31,-0.0142923221663395,0.6940488498746189
369604103,2014-03-31,-0.005999295521692004,0.6940488498746189
369604103,2014-03-31,-0.011723160055118698,0.6940488498746189
369604103,2014-03-31,-0.030868586749704302,0.6940488498746189
369604103,2014-03-31,-0.0058681141114732965,0.6940488498746189
369604103,2014-03-31,-0.0032742180786062003,0.6940488498746189
369604103,2014-03-31,-0.029802832840694106,0.6940488498746189
369604103,2014-03-31,-0.015961499856473597,0.6940488498746189
369604103,2014-03-31,-0.009475262885705202,0.6940488498746189
369604103,2014-03-31,-0.038065703649346,0.6940488498746189
369604103,2014-03-31,-0.009260058214815202,0.6940488498746189
369604103,2014-03-31,-0.0148169980879579,0.6940488498746189
369604103,2014-03-31,-0.020858055119035705,0.6940488498746189
369604103,2014-03-31,-0.022089643471933096,0.6940488498746189
369604103,2014-03-31,-0.0005107496474502093,0.6940488498746189
369604103,2014-03-31,-0.0113701173405001,0.6940488498746189
369604103,2014-03-31,-0.008849359792504903,0.6940488498746189
369604103,2014-03-31,-0.004727299300788704,0.6940488498746189
887317303,2014-03-31,-0.005145858306935702,0.5396626447215985
887317303,2014-03-31,-0.027171993491430603,0.5396626447215985
887317303,2014-03-31,0.010819958236256005,0.5396626447215985
887317303,2014-03-31,-0.013388973163060397,0.5396626447215985
887317303,2014-03-31,0.0626372157669346,0.5396626447215985
22160K105,2014-03-31,0.0034437602669329,0.432756241771234
22160K105,2014-03-31,0.005915808890229999,0.432756241771234
22160K105,2014-03-31,-0.051455198235932594,0.432756241771234
22160K105,2014-03-31,-0.0155138051931866,0.432756241771234
22160K105,2014-03-31,0.0242263128465912,0.432756241771234
22160K105,2014-03-31,-0.0072491628414274225,0.432756241771234
22160K105,2014-03-31,-0.0001500595022769001,0.432756241771234
22160K105,2014-03-31,0.0135488518348972,0.432756241771234
171232101,2014-03-31,0.0034437602669329,0.7190880834126439
171232101,2014-03-31,0.009848646711574899,0.7190880834126439
171232101,2014-03-31,-0.0211763072889741,0.7190880834126439
171232101,2014-03-31,0.0012985481796751012,0.7190880834126439
171232101,2014-03-31,0.0172623776387017,0.7190880834126439
171232101,2014-03-31,-0.0001500595022769001,0.7190880834126439
053015103,2014-03-31,0.0034437602669329,0.12031233475633174
053015103,2014-03-31,0.005915808890229999,0.12031233475633174
053015103,2014-03-31,-0.0484675029948308,0.12031233475633174
053015103,2014-03-31,0.0587719675139914,0.12031233475633174
053015103,2014-03-31,-0.043328504825569505,0.12031233475633174
053015103,2014-03-31,-0.051455198235932594,0.12031233475633174
053015103,2014-03-31,-0.0178947965394832,0.12031233475633174
053015103,2014-03-31,0.0239986715568458,0.12031233475633174
053015103,2014-03-31,-0.0155138051931866,0.12031233475633174
053015103,2014-03-31,-0.0606760537169301,0.12031233475633174
053015103,2014-03-31,0.0012985481796751012,0.12031233475633174
053015103,2014-03-31,-0.0001500595022769001,0.12031233475633174
053015103,2014-03-31,-0.009376849962090698,0.12031233475633174
053015103,2014-03-31,-0.042311073468121005,0.12031233475633174
437076102,2014-03-31,0.0034437602669329,0.3780868284848934
437076102,2014-03-31,0.005915808890229999,0.3780868284848934
437076102,2014-03-31,-0.0484675029948308,0.3780868284848934
437076102,2014-03-31,0.009848646711574899,0.3780868284848934
437076102,2014-03-31,0.0206940636545612,0.3780868284848934
437076102,2014-03-31,-0.043328504825569505,0.3780868284848934
437076102,2014-03-31,-0.0146432515317332,0.3780868284848934
437076102,2014-03-31,0.004895800101468898,0.3780868284848934
437076102,2014-03-31,-0.0155138051931866,0.3780868284848934
437076102,2014-03-31,-0.0606760537169301,0.3780868284848934
437076102,2014-03-31,0.0242263128465912,0.3780868284848934
437076102,2014-03-31,0.008536578673901899,0.3780868284848934
437076102,2014-03-31,-0.0072491628414274225,0.3780868284848934
437076102,2014-03-31,0.0012985481796751012,0.3780868284848934
437076102,2014-03-31,0.0172623776387017,0.3780868284848934
437076102,2014-03-31,-0.009376849962090698,0.3780868284848934
437076102,2014-03-31,0.0135488518348972,0.3780868284848934
437076102,2014-03-31,-0.0035032766133697,0.3780868284848934
98978V103,2014-03-31,0.0648114999577117,0.10888028226522983
98978V103,2014-03-31,0.03806563502458089,0.10888028226522983
98978V103,2014-03-31,-0.004249557517262099,0.10888028226522983
17275R102,2014-03-31,0.0648114999577117,-0.17444871683485538
17275R102,2014-03-31,0.036413798520723295,-0.17444871683485538
17275R102,2014-03-31,0.0245700249754113,-0.17444871683485538
17275R102,2014-03-31,0.0174403583239058,-0.17444871683485538
17275R102,2014-03-31,0.1402680602176167,-0.17444871683485538
17275R102,2014-03-31,0.050751924229376695,-0.17444871683485538
17275R102,2014-03-31,0.0634022530010643,-0.17444871683485538
17275R102,2014-03-31,0.0382460255619997,-0.17444871683485538
17275R102,2014-03-31,0.0498882199169592,-0.17444871683485538
17275R102,2014-03-31,0.0378219110315642,-0.17444871683485538
17275R102,2014-03-31,0.05144121726573181,-0.17444871683485538
17275R102,2014-03-31,0.0689324560238268,-0.17444871683485538
17275R102,2014-03-31,0.0511611661206446,-0.17444871683485538
17275R102,2014-03-31,0.03806563502458089,-0.17444871683485538
17275R102,2014-03-31,0.0761034440580233,-0.17444871683485538
17275R102,2014-03-31,0.0311560422096793,-0.17444871683485538
17275R102,2014-03-31,0.0358867491088128,-0.17444871683485538
17275R102,2014-03-31,0.0497363276014103,-0.17444871683485538
17275R102,2014-03-31,0.054471759244685496,-0.17444871683485538
17275R102,2014-03-31,0.0384876661589232,-0.17444871683485538
594918104,2014-03-31,0.0648114999577117,0.06371870055765612
594918104,2014-03-31,0.036413798520723295,0.06371870055765612
594918104,2014-03-31,0.06303751024938961,0.06371870055765612
594918104,2014-03-31,0.0245700249754113,0.06371870055765612
594918104,2014-03-31,0.0174403583239058,0.06371870055765612
594918104,2014-03-31,0.0368072039872369,0.06371870055765612
594918104,2014-03-31,0.1402680602176167,0.06371870055765612
594918104,2014-03-31,0.050751924229376695,0.06371870055765612
594918104,2014-03-31,0.0634022530010643,0.06371870055765612
594918104,2014-03-31,0.0382460255619997,0.06371870055765612
594918104,2014-03-31,0.06480368575275611,0.06371870055765612
594918104,2014-03-31,0.0498882199169592,0.06371870055765612
594918104,2014-03-31,0.0378219110315642,0.06371870055765612
594918104,2014-03-31,0.0658718107497656,0.06371870055765612
594918104,2014-03-31,0.05144121726573181,0.06371870055765612
594918104,2014-03-31,0.0689324560238268,0.06371870055765612
594918104,2014-03-31,0.0511611661206446,0.06371870055765612
594918104,2014-03-31,0.03806563502458089,0.06371870055765612
594918104,2014-03-31,0.0761034440580233,0.06371870055765612
594918104,2014-03-31,0.0311560422096793,0.06371870055765612
594918104,2014-03-31,0.0827969833481355,0.06371870055765612
594918104,2014-03-31,0.0358867491088128,0.06371870055765612
594918104,2014-03-31,0.0497363276014103,0.06371870055765612
594918104,2014-03-31,0.043348345999196,0.06371870055765612
594918104,2014-03-31,0.0351326064996573,0.06371870055765612
594918104,2014-03-31,0.058979884900943594,0.06371870055765612
594918104,2014-03-31,0.0548770187291435,0.06371870055765612
594918104,2014-03-31,0.054471759244685496,0.06371870055765612
594918104,2014-03-31,0.0215763720336895,0.06371870055765612
594918104,2014-03-31,0.0384876661589232,0.06371870055765612
580135101,2014-03-31,0.0648114999577117,0.041044943292575145
580135101,2014-03-31,0.036413798520723295,0.041044943292575145
580135101,2014-03-31,0.06303751024938961,0.041044943292575145
580135101,2014-03-31,0.0245700249754113,0.041044943292575145
580135101,2014-03-31,0.0368072039872369,0.041044943292575145
580135101,2014-03-31,0.1402680602176167,0.041044943292575145
580135101,2014-03-31,0.0634022530010643,0.041044943292575145
580135101,2014-03-31,0.06480368575275611,0.041044943292575145
580135101,2014-03-31,0.0378219110315642,0.041044943292575145
580135101,2014-03-31,0.05144121726573181,0.041044943292575145
580135101,2014-03-31,0.0689324560238268,0.041044943292575145
580135101,2014-03-31,0.0937847076652405,0.041044943292575145
580135101,2014-03-31,0.0511611661206446,0.041044943292575145
580135101,2014-03-31,0.03806563502458089,0.041044943292575145
580135101,2014-03-31,0.0761034440580233,0.041044943292575145
580135101,2014-03-31,-0.004249557517262099,0.041044943292575145
580135101,2014-03-31,0.027069309698676595,0.041044943292575145
580135101,2014-03-31,0.0311560422096793,0.041044943292575145
580135101,2014-03-31,0.0827969833481355,0.041044943292575145
580135101,2014-03-31,0.0358867491088128,0.041044943292575145
580135101,2014-03-31,0.0497363276014103,0.041044943292575145
580135101,2014-03-31,0.0351326064996573,0.041044943292575145
580135101,2014-03-31,0.058979884900943594,0.041044943292575145
580135101,2014-03-31,0.0548770187291435,0.041044943292575145
580135101,2014-03-31,0.054471759244685496,0.041044943292575145
580135101,2014-03-31,0.0384876661589232,0.041044943292575145
075887109,2014-03-31,0.0648114999577117,-0.03582464359706335
075887109,2014-03-31,0.036413798520723295,-0.03582464359706335
075887109,2014-03-31,0.06303751024938961,-0.03582464359706335
075887109,2014-03-31,0.0368072039872369,-0.03582464359706335
075887109,2014-03-31,0.1402680602176167,-0.03582464359706335
075887109,2014-03-31,0.050751924229376695,-0.03582464359706335
075887109,2014-03-31,0.0634022530010643,-0.03582464359706335
075887109,2014-03-31,0.0378219110315642,-0.03582464359706335
075887109,2014-03-31,0.0689324560238268,-0.03582464359706335
075887109,2014-03-31,0.03806563502458089,-0.03582464359706335
075887109,2014-03-31,-0.004249557517262099,-0.03582464359706335
075887109,2014-03-31,0.0384876661589232,-0.03582464359706335
863667101,2014-03-31,0.0648114999577117,0.44708645166308353
863667101,2014-03-31,0.06303751024938961,0.44708645166308353
863667101,2014-03-31,0.0245700249754113,0.44708645166308353
863667101,2014-03-31,0.0368072039872369,0.44708645166308353
863667101,2014-03-31,0.050751924229376695,0.44708645166308353
863667101,2014-03-31,0.0382460255619997,0.44708645166308353
863667101,2014-03-31,0.06480368575275611,0.44708645166308353
863667101,2014-03-31,0.05144121726573181,0.44708645166308353
863667101,2014-03-31,0.03806563502458089,0.44708645166308353
863667101,2014-03-31,0.0761034440580233,0.44708645166308353
863667101,2014-03-31,-0.004249557517262099,0.44708645166308353
863667101,2014-03-31,0.0827969833481355,0.44708645166308353
863667101,2014-03-31,0.0358867491088128,0.44708645166308353
863667101,2014-03-31,0.043348345999196,0.44708645166308353
863667101,2014-03-31,0.0351326064996573,0.44708645166308353
863667101,2014-03-31,0.058979884900943594,0.44708645166308353
863667101,2014-03-31,0.054471759244685496,0.44708645166308353
904784709,2014-03-31,0.0648114999577117,0.7656721488383443
904784709,2014-03-31,0.050751924229376695,0.7656721488383443
904784709,2014-03-31,0.0511611661206446,0.7656721488383443
904784709,2014-03-31,0.0384876661589232,0.7656721488383443
037833100,2014-03-31,0.0648114999577117,0.37687373964256976
037833100,2014-03-31,0.0245700249754113,0.37687373964256976
037833100,2014-03-31,0.0174403583239058,0.37687373964256976
037833100,2014-03-31,0.050751924229376695,0.37687373964256976
037833100,2014-03-31,0.0634022530010643,0.37687373964256976
037833100,2014-03-31,0.0382460255619997,0.37687373964256976
037833100,2014-03-31,0.0498882199169592,0.37687373964256976
037833100,2014-03-31,0.0378219110315642,0.37687373964256976
037833100,2014-03-31,0.0658718107497656,0.37687373964256976
037833100,2014-03-31,0.05144121726573181,0.37687373964256976
037833100,2014-03-31,0.0689324560238268,0.37687373964256976
037833100,2014-03-31,0.0937847076652405,0.37687373964256976
037833100,2014-03-31,0.064611929813159,0.37687373964256976
037833100,2014-03-31,0.0511611661206446,0.37687373964256976
037833100,2014-03-31,0.03806563502458089,0.37687373964256976
037833100,2014-03-31,0.0761034440580233,0.37687373964256976
037833100,2014-03-31,-0.004249557517262099,0.37687373964256976
037833100,2014-03-31,0.027069309698676595,0.37687373964256976
037833100,2014-03-31,0.0311560422096793,0.37687373964256976
037833100,2014-03-31,0.0827969833481355,0.37687373964256976
037833100,2014-03-31,0.0358867491088128,0.37687373964256976
037833100,2014-03-31,0.0497363276014103,0.37687373964256976
037833100,2014-03-31,0.043348345999196,0.37687373964256976
037833100,2014-03-31,0.0351326064996573,0.37687373964256976
037833100,2014-03-31,0.058979884900943594,0.37687373964256976
037833100,2014-03-31,0.0548770187291435,0.37687373964256976
037833100,2014-03-31,0.054471759244685496,0.37687373964256976
037833100,2014-03-31,0.0215763720336895,0.37687373964256976
037833100,2014-03-31,0.0384876661589232,0.37687373964256976
458140100,2014-03-31,0.0648114999577117,0.09874566884339267
458140100,2014-03-31,0.036413798520723295,0.09874566884339267
458140100,2014-03-31,0.06303751024938961,0.09874566884339267
458140100,2014-03-31,0.0245700249754113,0.09874566884339267
458140100,2014-03-31,0.0174403583239058,0.09874566884339267
458140100,2014-03-31,0.1402680602176167,0.09874566884339267
458140100,2014-03-31,0.050751924229376695,0.09874566884339267
458140100,2014-03-31,0.0634022530010643,0.09874566884339267
458140100,2014-03-31,0.0382460255619997,0.09874566884339267
458140100,2014-03-31,0.06480368575275611,0.09874566884339267
458140100,2014-03-31,0.0378219110315642,0.09874566884339267
458140100,2014-03-31,0.0658718107497656,0.09874566884339267
458140100,2014-03-31,0.05144121726573181,0.09874566884339267
458140100,2014-03-31,0.0689324560238268,0.09874566884339267
458140100,2014-03-31,0.0937847076652405,0.09874566884339267
458140100,2014-03-31,0.064611929813159,0.09874566884339267
458140100,2014-03-31,0.0511611661206446,0.09874566884339267
458140100,2014-03-31,0.03806563502458089,0.09874566884339267
458140100,2014-03-31,-0.004249557517262099,0.09874566884339267
458140100,2014-03-31,0.0311560422096793,0.09874566884339267
458140100,2014-03-31,0.0358867491088128,0.09874566884339267
458140100,2014-03-31,0.0497363276014103,0.09874566884339267
458140100,2014-03-31,0.043348345999196,0.09874566884339267
458140100,2014-03-31,0.0351326064996573,0.09874566884339267
458140100,2014-03-31,0.058979884900943594,0.09874566884339267
458140100,2014-03-31,0.054471759244685496,0.09874566884339267
458140100,2014-03-31,0.0384876661589232,0.09874566884339267
46625H100,2014-03-31,0.007548636763855301,0.2533415548012578
46625H100,2014-03-31,0.023307149431540903,0.2533415548012578
46625H100,2014-03-31,-0.024773830526526402,0.2533415548012578
46625H100,2014-03-31,-0.0354599664156617,0.2533415548012578
46625H100,2014-03-31,0.08799092295511429,0.2533415548012578
46625H100,2014-03-31,0.040183891087801196,0.2533415548012578
46625H100,2014-03-31,-0.04787616434273689,0.2533415548012578
46625H100,2014-03-31,0.0777208417183064,0.2533415548012578
46625H100,2014-03-31,-0.0078197227057445,0.2533415548012578
46625H100,2014-03-31,-0.0304042810315955,0.2533415548012578
46625H100,2014-03-31,-0.027463704627067,0.2533415548012578
46625H100,2014-03-31,-0.0305122976785097,0.2533415548012578
46625H100,2014-03-31,-0.017760297034645,0.2533415548012578
46625H100,2014-03-31,0.0220477954637973,0.2533415548012578
46625H100,2014-03-31,0.0735934585450991,0.2533415548012578
46625H100,2014-03-31,0.0056572537105091,0.2533415548012578
806857108,2014-06-30,-0.0424381412390165,0.7458643537069806
806857108,2014-06-30,-0.0174038001309914,0.7458643537069806
806857108,2014-06-30,-0.0116310044757275,0.7458643537069806
806857108,2014-06-30,-0.0420813075815668,0.7458643537069806
806857108,2014-06-30,-0.06054478036210151,0.7458643537069806
806857108,2014-06-30,-0.0289296931258426,0.7458643537069806
806857108,2014-06-30,-0.0400299156196622,0.7458643537069806
806857108,2014-06-30,-0.0340682394112221,0.7458643537069806
806857108,2014-06-30,0.014250907268163499,0.7458643537069806
806857108,2014-06-30,-0.027496412264203504,0.7458643537069806
806857108,2014-06-30,0.0647508553286332,0.7458643537069806
806857108,2014-06-30,-0.000940602590972596,0.7458643537069806
806857108,2014-06-30,-0.0069567390876648025,0.7458643537069806
806857108,2014-06-30,-0.0207263928830938,0.7458643537069806
806857108,2014-06-30,-0.009499604886699202,0.7458643537069806
806857108,2014-06-30,-0.0562259625782598,0.7458643537069806
806857108,2014-06-30,0.0239213698894582,0.7458643537069806
30231G102,2014-06-30,-0.0424381412390165,0.6284578148934136
30231G102,2014-06-30,-0.0174038001309914,0.6284578148934136
30231G102,2014-06-30,-0.0116310044757275,0.6284578148934136
30231G102,2014-06-30,-0.0420813075815668,0.6284578148934136
30231G102,2014-06-30,-0.06054478036210151,0.6284578148934136
30231G102,2014-06-30,-0.0046327595226209,0.6284578148934136
30231G102,2014-06-30,0.014250907268163499,0.6284578148934136
30231G102,2014-06-30,-0.027496412264203504,0.6284578148934136
30231G102,2014-06-30,-0.000940602590972596,0.6284578148934136
30231G102,2014-06-30,-0.0069567390876648025,0.6284578148934136
30231G102,2014-06-30,-0.0207263928830938,0.6284578148934136
30231G102,2014-06-30,-0.009499604886699202,0.6284578148934136
30231G102,2014-06-30,-0.0562259625782598,0.6284578148934136
30231G102,2014-06-30,0.0239213698894582,0.6284578148934136
254687106,2014-06-30,0.020047971445025306,0.5758950519797619
254687106,2014-06-30,0.050506610534496794,0.5758950519797619
254687106,2014-06-30,0.0005433235519292992,0.5758950519797619
254687106,2014-06-30,0.0415419439169592,0.5758950519797619
254687106,2014-06-30,0.04072572235001489,0.5758950519797619
254687106,2014-06-30,0.020099776018157198,0.5758950519797619
254687106,2014-06-30,0.0323655162288014,0.5758950519797619
254687106,2014-06-30,0.011623272316856205,0.5758950519797619
254687106,2014-06-30,0.031525023594197704,0.5758950519797619
254687106,2014-06-30,0.023925323147154093,0.5758950519797619
254687106,2014-06-30,0.032906678322365907,0.5758950519797619
254687106,2014-06-30,0.022216078624722295,0.5758950519797619
254687106,2014-06-30,0.009616471589741302,0.5758950519797619
254687106,2014-06-30,0.0391128505602073,0.5758950519797619
254687106,2014-06-30,0.0057767150290581985,0.5758950519797619
254687106,2014-06-30,0.023701493093100198,0.5758950519797619
254687106,2014-06-30,0.02473042573487709,0.5758950519797619
009158106,2014-06-30,0.020047971445025306,0.48959526822351634
009158106,2014-06-30,0.050506610534496794,0.48959526822351634
009158106,2014-06-30,0.03548442099346599,0.48959526822351634
009158106,2014-06-30,0.0415419439169592,0.48959526822351634
009158106,2014-06-30,0.04072572235001489,0.48959526822351634
009158106,2014-06-30,0.014383091638062902,0.48959526822351634
039483102,2014-06-30,0.020047971445025306,-0.8438906178318696
039483102,2014-06-30,0.03548442099346599,-0.8438906178318696
039483102,2014-06-30,0.031525023594197704,-0.8438906178318696
013817101,2014-06-30,-0.0046127864509828975,0.8568003316827029
013817101,2014-06-30,-0.0138335924341331,0.8568003316827029
013817101,2014-06-30,0.060970920869441794,0.8568003316827029
887317303,2014-06-30,0.033103233654823996,0.8662241437366811
887317303,2014-06-30,0.0127746706959306,0.8662241437366811
887317303,2014-06-30,0.017729218806538105,0.8662241437366811
887317303,2014-06-30,-0.0275113607439959,0.8662241437366811
369604103,2014-06-30,-0.037532758622635595,0.6386734426039469
369604103,2014-06-30,-0.0402013808316408,0.6386734426039469
369604103,2014-06-30,-0.0046097397795366,0.6386734426039469
369604103,2014-06-30,-0.031948868373498404,0.6386734426039469
369604103,2014-06-30,-0.0658781707646291,0.6386734426039469
369604103,2014-06-30,-0.0708939890154162,0.6386734426039469
369604103,2014-06-30,-0.0671514322072605,0.6386734426039469
369604103,2014-06-30,-0.072336845304944,0.6386734426039469
369604103,2014-06-30,-0.0381739544170633,0.6386734426039469
369604103,2014-06-30,-0.004959942028769905,0.6386734426039469
369604103,2014-06-30,-0.0537201408087866,0.6386734426039469
369604103,2014-06-30,-0.0192821449910914,0.6386734426039469
369604103,2014-06-30,-0.0282683343374604,0.6386734426039469
369604103,2014-06-30,-0.057514529718175604,0.6386734426039469
369604103,2014-06-30,0.010406776653352,0.6386734426039469
369604103,2014-06-30,-0.011403830686572199,0.6386734426039469
369604103,2014-06-30,0.0236511138544392,0.6386734426039469
369604103,2014-06-30,-0.0407016384669532,0.6386734426039469
369604103,2014-06-30,0.0228842103706431,0.6386734426039469
031162100,2014-09-30,0.0169846926050101,0.7673491844890575
031162100,2014-09-30,0.049115969778023495,0.7673491844890575
031162100,2014-09-30,0.056609087114012406,0.7673491844890575
031162100,2014-09-30,0.047721916181412596,0.7673491844890575
031162100,2014-09-30,0.0214872244699647,0.7673491844890575
031162100,2014-09-30,0.08769409752099751,0.7673491844890575
031162100,2014-09-30,0.0274410908215031,0.7673491844890575
031162100,2014-09-30,0.0372964045645035,0.7673491844890575
031162100,2014-09-30,0.0089911843628354,0.7673491844890575
031162100,2014-09-30,0.0590058995032781,0.7673491844890575
031162100,2014-09-30,0.0602631932733326,0.7673491844890575
031162100,2014-09-30,0.06149002121774359,0.7673491844890575
031162100,2014-09-30,0.0370538834222274,0.7673491844890575
031162100,2014-09-30,0.008532209575847098,0.7673491844890575
031162100,2014-09-30,0.1172502224315165,0.7673491844890575
031162100,2014-09-30,0.08417650931630821,0.7673491844890575
031162100,2014-09-30,0.031206418428260906,0.7673491844890575
031162100,2014-09-30,0.09897981185076499,0.7673491844890575
031162100,2014-09-30,0.13812328200850918,0.7673491844890575
031162100,2014-09-30,0.0629937133819823,0.7673491844890575
031162100,2014-09-30,0.08956799623747841,0.7673491844890575
031162100,2014-09-30,0.0496549527283936,0.7673491844890575
031162100,2014-09-30,0.044720583811640804,0.7673491844890575
031162100,2014-09-30,0.051562433553545,0.7673491844890575
031162100,2014-09-30,0.0984356898102497,0.7673491844890575
031162100,2014-09-30,0.030687917985135905,0.7673491844890575
031162100,2014-09-30,0.06228770068459139,0.7673491844890575
031162100,2014-09-30,0.0301496513127823,0.7673491844890575
031162100,2014-09-30,0.0821513269821901,0.7673491844890575
031162100,2014-09-30,0.0753646247848537,0.7673491844890575
031162100,2014-09-30,0.0250198928387093,0.7673491844890575
